seed,fold,row_id,p_ref,p_focal,y,delta_p,boundary_distance,p_true_class,difficulty,moved_toward_truth
456,22,336,5.728323925633459e-06,0.011144879627077102,0,0.011139151303151469,0.49999427167607435,0.9999942716760744,easy,False
456,22,339,2.841341295656139e-07,0.01233471141696276,0,0.012334427282833195,0.49999971586587044,0.9999997158658704,easy,False
456,22,349,9.296447249240781e-08,0.005056166398592249,0,0.005056073434119756,0.4999999070355275,0.9999999070355275,easy,False
456,22,360,5.4544189268771845e-08,0.0034411869634808695,0,0.0034411324192916005,0.4999999454558107,0.9999999454558107,easy,False
456,22,366,1.2331931260339277e-07,0.005288165517514731,0,0.005288042198202127,0.4999998766806874,0.9999998766806873,easy,False
456,22,368,7.592107959134917e-08,0.006230724728866757,0,0.006230648807787165,0.4999999240789204,0.9999999240789204,easy,False
456,22,369,1.3959494522283704e-07,0.0057097451279537175,0,0.0057096055330084945,0.4999998604050548,0.9999998604050547,easy,False
456,22,372,1.1731460619530419e-07,0.0057593978306179315,0,0.005759280516011736,0.4999998826853938,0.9999998826853939,easy,False
456,22,374,1.0377057040491738e-07,0.005499603985232744,0,0.005499500214662339,0.4999998962294296,0.9999998962294296,easy,False
456,22,375,0.9999636077233202,0.9752596062743362,1,-0.024704001448983992,0.49996360772332016,0.9999636077233202,easy,False
456,22,379,1.0137104082851081e-07,0.008243754166881397,0,0.008243652795840568,0.49999989862895916,0.9999998986289592,easy,False
456,22,393,5.561102454569038e-08,0.0035400174299661876,0,0.003539961818941642,0.49999994438897544,0.9999999443889754,easy,False
456,22,405,4.358744534798904e-07,0.009258526341348857,0,0.009258090466895377,0.4999995641255465,0.9999995641255465,easy,False
456,22,406,1.4080915383285303e-07,0.005159334304604245,0,0.005159193495450413,0.49999985919084616,0.9999998591908462,easy,False
456,22,408,0.999998646180032,0.9920841431270667,1,-0.00791450305296526,0.499998646180032,0.999998646180032,easy,False
456,22,411,2.9702848492184455e-07,0.006437352921261249,0,0.006437055892776327,0.4999997029715151,0.9999997029715151,easy,False
456,22,417,1.9104122522204446e-07,0.006725862373326793,0,0.006725671332101571,0.49999980895877477,0.9999998089587748,easy,False
456,22,429,5.96239476557399e-07,0.0084817987807711,0,0.008481202541294542,0.49999940376052343,0.9999994037605234,easy,False
456,22,435,2.1967057245444724e-06,0.01160651041104608,0,0.011604313705321535,0.49999780329427546,0.9999978032942755,easy,False
456,22,436,5.090203354392807e-08,0.0046755157217286,0,0.0046754648196950565,0.49999994909796647,0.9999999490979664,easy,False
456,22,441,2.45617357489307e-07,0.004414663902386283,0,0.004414418285028794,0.4999997543826425,0.9999997543826425,easy,False
456,22,443,9.832418434174262e-08,0.0039021352489420954,0,0.0039020369247577537,0.49999990167581565,0.9999999016758157,easy,False
456,22,446,1.1086669250127602e-07,0.004381568375640209,0,0.004381457508947708,0.4999998891333075,0.9999998891333075,easy,False
456,22,462,2.254867084651601e-05,0.05442222766094661,0,0.05439967899010009,0.4999774513291535,0.9999774513291535,easy,False
456,22,471,7.289731587264745e-08,0.004440687681274457,0,0.004440614783958584,0.49999992710268415,0.9999999271026841,easy,False
456,22,472,3.460254261443594e-05,0.03687258675551691,0,0.03683798421290248,0.49996539745738555,0.9999653974573856,easy,False
456,22,473,2.0907257045189693e-07,0.005099846264509462,0,0.0050996371919390104,0.4999997909274295,0.9999997909274295,easy,False
456,22,478,6.118224651822262e-08,0.0052321293433717575,0,0.005232068161125239,0.4999999388177535,0.9999999388177535,easy,False
456,22,479,1.1944919271826735e-07,0.006093896510907955,0,0.006093777061715237,0.4999998805508073,0.9999998805508072,easy,False
456,22,494,1.6229445974781427e-07,0.007906330120562247,0,0.0079061678261025,0.49999983770554024,0.9999998377055402,easy,False
456,22,497,2.234463984359852e-07,0.0074165648536275415,0,0.007416341407229105,0.49999977655360156,0.9999997765536016,easy,False
456,22,506,1.2858740077995877e-07,0.00464612135804368,0,0.0046459927706429,0.4999998714125992,0.9999998714125993,easy,False
456,22,507,0.9999981121763927,0.9934816212210458,1,-0.006516490955346899,0.4999981121763927,0.9999981121763927,easy,False
456,22,511,2.2688433106247447e-07,0.004464181123647492,0,0.0044639542393164295,0.49999977311566896,0.9999997731156689,easy,False
456,22,512,8.620988270786906e-07,0.01262920881805501,0,0.012628346719227931,0.4999991379011729,0.9999991379011729,easy,False
456,22,515,5.325108385761301e-08,0.005297456232270033,0,0.005297402981186175,0.4999999467489161,0.9999999467489161,easy,False
456,22,517,4.5665330606078603e-07,0.007656713493817343,0,0.007656256840511282,0.49999954334669394,0.9999995433466939,easy,False
456,22,521,1.6305935468636442e-07,0.0046898509711906415,0,0.004689687911835955,0.4999998369406453,0.9999998369406453,easy,False
456,22,524,1.9374169969967024e-07,0.0070940073333355886,0,0.007093813591635889,0.4999998062583003,0.9999998062583003,easy,False
456,22,545,5.97010672675609e-08,0.003962079427414834,0,0.003962019726347566,0.49999994029893274,0.9999999402989327,easy,False
456,22,547,1.0506810475653047e-07,0.005988894664272999,0,0.005988789596168243,0.49999989493189523,0.9999998949318952,easy,False
456,22,548,6.531252833551246e-07,0.01340856012727796,0,0.013407907001994606,0.49999934687471664,0.9999993468747167,easy,False
456,22,549,1.0650542866997166e-07,0.0060321515673921805,0,0.0060320450619635105,0.49999989349457136,0.9999998934945713,easy,False
456,22,554,1.613264991597573e-07,0.004523748123400906,0,0.004523586796901746,0.49999983867350084,0.9999998386735008,easy,False
456,22,558,1.6462843658448948e-07,0.005047970710544532,0,0.005047806082107947,0.4999998353715634,0.9999998353715635,easy,False
456,22,560,2.7423511034570315e-07,0.009948819426803228,0,0.009948545191692882,0.49999972576488966,0.9999997257648896,easy,False
456,22,563,6.246853377379599e-08,0.0048396346846470775,0,0.004839572216113304,0.4999999375314662,0.9999999375314662,easy,False
456,22,566,7.722423240186131e-05,0.0464346787336114,0,0.04635745450120954,0.49992277576759814,0.9999227757675981,easy,False
456,22,567,0.9999830810314514,0.9855875454220593,1,-0.014395535609392107,0.4999830810314514,0.9999830810314514,easy,False
456,22,568,9.918907286265181e-08,0.004584121888836939,0,0.004584022699764077,0.49999990081092716,0.9999999008109272,easy,False
456,22,569,1.7252354414009157e-06,0.011192356055907023,0,0.01119063082046562,0.4999982747645586,0.9999982747645586,easy,False
456,22,573,2.124350008629033e-07,0.006161560948809766,0,0.006161348513808903,0.49999978756499913,0.9999997875649992,easy,False
456,22,589,1.1702876657498429e-07,0.004232874956039624,0,0.004232757927273049,0.49999988297123343,0.9999998829712334,easy,False
456,22,592,1.263602649516276e-06,0.01364484892400149,0,0.013643585321351973,0.4999987363973505,0.9999987363973505,easy,False
456,22,595,9.101704082590768e-08,0.0044128369937151005,0,0.0044127459766742745,0.49999990898295915,0.9999999089829592,easy,False
456,22,607,1.6265527926496575e-07,0.011431875522375132,0,0.011431712867095867,0.49999983734472075,0.9999998373447208,easy,False
456,22,611,4.161860434134844e-06,0.02386798020289846,0,0.023863818342464323,0.4999958381395659,0.9999958381395658,easy,False
456,22,616,0.0005307184831799309,0.13701663573832462,0,0.1364859172551447,0.4994692815168201,0.99946928151682,easy,False
456,22,626,4.729771449183332e-06,0.015953930730652734,0,0.01594920095920355,0.49999527022855084,0.9999952702285508,easy,False
456,22,638,0.9999988612602444,0.991929148669951,1,-0.008069712590293432,0.4999988612602444,0.9999988612602444,easy,False
456,22,642,1.4560020908738243e-07,0.007394203890416719,0,0.007394058290207632,0.4999998543997909,0.9999998543997909,easy,False
456,22,643,0.999996969872227,0.9904018294639869,1,-0.009595140408240055,0.49999696987222697,0.999996969872227,easy,False
456,22,647,5.533548216968811e-07,0.007656587584782363,0,0.007656034229960666,0.4999994466451783,0.9999994466451783,easy,False
456,22,649,7.866889308537517e-08,0.004640952401644806,0,0.004640873732751721,0.49999992133110693,0.9999999213311069,easy,False
456,22,652,0.0009088858705992368,0.09811348136720631,0,0.09720459549660707,0.49909111412940077,0.9990911141294008,easy,False
456,22,657,0.9999917873952902,0.976222495015956,1,-0.023769292379334117,0.49999178739529015,0.9999917873952902,easy,False
456,22,658,2.5552144520082685e-07,0.014446552825350713,0,0.014446297303905512,0.4999997444785548,0.9999997444785548,easy,False
456,22,659,1.8170401574994045e-06,0.011723888026661461,0,0.011722070986503961,0.4999981829598425,0.9999981829598426,easy,False
456,22,672,0.999991890823367,0.9725120864284861,1,-0.027479804394880958,0.49999189082336704,0.999991890823367,easy,False
456,22,675,7.463894906793687e-08,0.004999993653936772,0,0.004999919014987704,0.4999999253610509,0.999999925361051,easy,False
456,22,686,8.572201368299663e-08,0.005533247250048448,0,0.005533161528034765,0.4999999142779863,0.9999999142779863,easy,False
456,22,690,6.218298295047466e-08,0.004357140569814902,0,0.004357078386831951,0.49999993781701707,0.999999937817017,easy,False
456,22,691,1.0137379774375897e-07,0.008243754166881397,0,0.008243652793083653,0.49999989862620225,0.9999998986262023,easy,False
456,22,693,6.735842068145536e-08,0.005057973330043723,0,0.005057905971623041,0.4999999326415793,0.9999999326415793,easy,False
456,22,698,0.9999906919262033,0.9796726024207574,1,-0.02031808950544589,0.49999069192620327,0.9999906919262033,easy,False
456,22,704,4.837058130446731e-07,0.008288191313274781,0,0.008287707607461737,0.49999951629418693,0.9999995162941869,easy,False
456,22,706,5.733279264177476e-06,0.01918640350351813,0,0.019180670224253953,0.4999942667207358,0.9999942667207358,easy,False
456,22,711,0.9999977291021784,0.9931393718277766,1,-0.006858357274401872,0.49999772910217843,0.9999977291021784,easy,False
456,22,713,1.2937353189597543e-07,0.005503960158533133,0,0.005503830785001237,0.4999998706264681,0.9999998706264681,easy,False
456,22,728,0.024282123061873773,0.3339866985437772,0,0.30970457548190344,0.4757178769381262,0.9757178769381263,easy,False
456,22,729,1.2043604214201823e-07,0.004755959102437705,0,0.004755838666395563,0.49999987956395786,0.9999998795639579,easy,False
456,22,730,9.859200247910468e-05,0.05155120117850644,0,0.051452609176027335,0.4999014079975209,0.9999014079975209,easy,False
456,22,738,1.8764207315442036e-07,0.007587199784434334,0,0.007587012142361179,0.49999981235792684,0.9999998123579269,easy,False
456,22,754,5.987411587372194e-08,0.004288480779827641,0,0.004288420905711767,0.4999999401258841,0.9999999401258841,easy,False
456,22,757,1.547218662398315e-07,0.006705759198379167,0,0.006705604476512927,0.49999984527813374,0.9999998452781338,easy,False
456,22,758,5.090350554611925e-08,0.004677786036243206,0,0.00467773513273766,0.4999999490964945,0.9999999490964945,easy,False
456,22,761,0.9999985771794899,0.9893494270281267,1,-0.010649150151363251,0.4999985771794899,0.9999985771794899,easy,False
456,22,764,2.070453438879483e-05,0.035364655745129335,0,0.03534395121074054,0.4999792954656112,0.9999792954656112,easy,False
456,22,773,2.45617357489307e-07,0.004414663902386283,0,0.004414418285028794,0.4999997543826425,0.9999997543826425,easy,False
456,23,7,9.959238811274366e-08,0.006006641452053468,0,0.006006541859665355,0.4999999004076119,0.9999999004076119,easy,False
456,23,18,4.6828971983081776e-06,0.018219360605674424,0,0.018214677708476117,0.4999953171028017,0.9999953171028017,easy,False
456,23,19,2.136052353172104e-07,0.005973116576548852,0,0.005972902971313534,0.49999978639476467,0.9999997863947647,easy,False
456,23,24,3.131071843874997e-07,0.006930323413791408,0,0.0069300103066070205,0.4999996868928156,0.9999996868928156,easy,False
456,23,25,1.165876053578366e-07,0.005126740234362315,0,0.0051266236467569564,0.49999988341239465,0.9999998834123947,easy,False
456,23,36,1.2140981550546256e-07,0.004814998659773742,0,0.004814877249958236,0.4999998785901845,0.9999998785901845,easy,False
456,23,37,6.990298641284732e-07,0.008519132467946812,0,0.008518433438082684,0.4999993009701359,0.9999993009701359,easy,False
456,23,40,5.778799892965887e-06,0.01477278519809398,0,0.014767006398201015,0.49999422120010706,0.9999942212001071,easy,False
456,23,41,9.602966090278556e-08,0.004125218146993231,0,0.004125122117332328,0.4999999039703391,0.9999999039703391,easy,False
456,23,42,2.516084416325097e-07,0.005181130452402525,0,0.005180878843960892,0.49999974839155836,0.9999997483915584,easy,False
456,23,46,3.8597697510217023e-07,0.007515242904146716,0,0.007514856927171614,0.4999996140230249,0.999999614023025,easy,False
456,23,49,6.926799015659652e-06,0.022015588600678187,0,0.022008661801662527,0.49999307320098435,0.9999930732009843,easy,False
456,23,64,2.2283673465324657e-07,0.006143602484641305,0,0.006143379647906652,0.4999997771632653,0.9999997771632654,easy,False
456,23,70,1.481587637229094e-07,0.005486502581322207,0,0.0054863544225584844,0.4999998518412363,0.9999998518412363,easy,False
456,23,88,1.169053896815032e-07,0.005893297565433717,0,0.0058931806600440355,0.4999998830946103,0.9999998830946103,easy,False
456,23,90,6.823294949798179e-06,0.04854640113282854,0,0.048539577837878746,0.4999931767050502,0.9999931767050502,easy,False
456,23,92,9.621278121155447e-08,0.003772507588278736,0,0.0037724113754975244,0.4999999037872188,0.9999999037872188,easy,False
456,23,96,2.604286549973474e-07,0.004627374379139253,0,0.004627113950484256,0.499999739571345,0.999999739571345,easy,False
456,23,98,0.05956078061194055,0.35513911063759335,0,0.2955783300256528,0.44043921938805947,0.9404392193880594,easy,False
456,23,101,0.9990388527134001,0.921103096465146,1,-0.0779357562482541,0.4990388527134001,0.9990388527134001,easy,False
456,23,108,8.599706027126018e-08,0.0036667971424392955,0,0.0036667111453790244,0.49999991400293975,0.9999999140029397,easy,False
456,23,109,2.663315040033085e-07,0.0078711767846354,0,0.007870910453131397,0.499999733668496,0.999999733668496,easy,False
456,23,116,1.4615890130304495e-07,0.0062452596666605536,0,0.0062451135077592505,0.4999998538410987,0.9999998538410987,easy,False
456,23,117,1.0165607542927859e-07,0.0042465350762833426,0,0.004246433420207914,0.49999989834392455,0.9999998983439246,easy,False
456,23,118,0.5211910699335204,0.7985274733259122,0,0.27733640339239185,0.02119106993352038,0.4788089300664796,hard,False
456,23,122,1.7298690743293714e-07,0.004645097544232594,0,0.004644924557325161,0.4999998270130926,0.9999998270130925,easy,False
456,23,125,0.9999991335673764,0.9896861283260839,1,-0.010313005241292417,0.49999913356737635,0.9999991335673764,easy,False
456,23,131,1.0375181703836273e-07,0.004465121991481582,0,0.004465018239664543,0.499999896248183,0.999999896248183,easy,False
456,23,133,9.049949651433032e-07,0.01080442797659826,0,0.010803522981633118,0.49999909500503487,0.9999990950050348,easy,False
456,23,141,1.500313206246237e-07,0.006192863940394784,0,0.006192713909074159,0.49999984996867936,0.9999998499686794,easy,False
456,23,150,1.0357286627914704e-07,0.004149764071402573,0,0.004149660498536294,0.4999998964271337,0.9999998964271337,easy,False
456,23,151,1.8724953959298251e-06,0.016368117498432987,0,0.016366245003037058,0.4999981275046041,0.999998127504604,easy,False
456,23,152,4.4076363943517694e-07,0.004971342855205912,0,0.004970902091566477,0.4999995592363606,0.9999995592363605,easy,False
456,23,154,6.300158904327515e-07,0.00973113502015767,0,0.009730505004267238,0.49999936998410954,0.9999993699841095,easy,False
456,23,166,1.318092208689372e-07,0.005962311760826099,0,0.00596217995160523,0.49999986819077913,0.9999998681907791,easy,False
456,23,169,9.130372301034363e-08,0.004037846288380844,0,0.004037754984657834,0.499999908696277,0.999999908696277,easy,False
456,23,173,1.1450365677755392e-07,0.005126198633645072,0,0.005126084129988295,0.4999998854963432,0.9999998854963432,easy,False
456,23,175,2.453039922462023e-06,0.016290260286181947,0,0.016287807246259486,0.49999754696007753,0.9999975469600776,easy,False
456,23,184,1.2862967998612008e-07,0.004942296854895647,0,0.004942168225215661,0.49999987137032004,0.99999987137032,easy,False
456,23,185,0.999999347310839,0.9929774622823956,1,-0.007021885028443364,0.49999934731083895,0.999999347310839,easy,False
456,23,186,0.6391318446406463,0.5041536500950249,0,-0.13497819454562143,0.13913184464064632,0.3608681553593537,hard,True
456,23,193,2.604286549973474e-07,0.004627374379139253,0,0.004627113950484256,0.499999739571345,0.999999739571345,easy,False
456,23,196,1.0376010326030987e-07,0.003996739000161342,0,0.003996635240058082,0.4999998962398967,0.9999998962398967,easy,False
456,23,209,8.11947949309045e-08,0.003906923652809483,0,0.003906842458014552,0.49999991880520506,0.9999999188052051,easy,False
456,23,212,1.7385295316221497e-07,0.005399389698995001,0,0.005399215846041839,0.49999982614704686,0.9999998261470469,easy,False
456,23,214,8.695943623211954e-08,0.005734998691929859,0,0.005734911732493627,0.4999999130405638,0.9999999130405638,easy,False
456,23,232,2.817821978806287e-07,0.005671887138178066,0,0.005671605355980185,0.49999971821780215,0.9999997182178021,easy,False
456,23,235,1.7298690743293714e-07,0.004645026046222339,0,0.004644853059314906,0.4999998270130926,0.9999998270130925,easy,False
456,23,241,1.1096546423066944e-07,0.0050224287107549824,0,0.005022317745290752,0.4999998890345358,0.9999998890345357,easy,False
456,23,242,1.809851595780568e-07,0.004968501790588743,0,0.004968320805429165,0.4999998190148404,0.9999998190148405,easy,False
456,23,249,1.1413505303024488e-07,0.00454912958815978,0,0.00454901545310675,0.499999885864947,0.9999998858649469,easy,False
456,23,250,0.8100974834094696,0.6283731043436526,0,-0.18172437906581707,0.31009748340946963,0.18990251659053037,very hard,True
456,23,252,8.594584853956813e-08,0.0037335857665729303,0,0.0037334998207243907,0.49999991405415145,0.9999999140541515,easy,False
456,23,253,9.855598163292994e-07,0.008252148615505472,0,0.008251163055689143,0.4999990144401837,0.9999990144401837,easy,False
456,23,256,2.260015854128781e-07,0.005120713375586193,0,0.00512048737400078,0.4999997739984146,0.9999997739984146,easy,False
456,23,261,1.729174768872902e-07,0.006432626899938041,0,0.0064324539824611535,0.4999998270825231,0.9999998270825231,easy,False
456,23,268,0.016785861256214663,0.14607915086200643,1,0.12929328960579176,0.4832141387437853,0.016785861256214663,very hard,True
456,23,270,0.999999248588286,0.9911166568483851,1,-0.008882591739900914,0.49999924858828604,0.999999248588286,easy,False
456,23,277,1.0917863113443695e-07,0.0055906397193178905,0,0.0055905305406867565,0.49999989082136886,0.9999998908213689,easy,False
456,23,285,0.9761518646460036,0.860222309755308,1,-0.11592955489069556,0.47615186464600356,0.9761518646460036,easy,False
456,23,287,8.391471040382775e-07,0.007034392986944453,0,0.007033553839840415,0.499999160852896,0.999999160852896,easy,False
456,23,294,0.0008980818280114756,0.13548367661406188,0,0.1345855947860504,0.4991019181719885,0.9991019181719886,easy,False
456,23,297,1.0916241178458434e-07,0.005217444811248102,0,0.005217335648836317,0.4999998908375882,0.9999998908375882,easy,False
456,23,315,9.711715515449676e-08,0.004845309377026632,0,0.004845212259871477,0.49999990288284485,0.9999999028828448,easy,False
456,23,319,1.5271611878086213e-05,0.03253839491508371,0,0.03252312330320562,0.4999847283881219,0.9999847283881219,easy,False
456,23,320,3.80776390157069e-07,0.00714063921789575,0,0.0071402584415055925,0.49999961922360986,0.9999996192236098,easy,False
456,23,327,0.9999840361191829,0.9811976207970468,1,-0.018786415322136096,0.49998403611918285,0.9999840361191829,easy,False
456,23,337,1.1521490484843972e-07,0.005331082311374036,0,0.0053309670964691875,0.49999988478509516,0.9999998847850952,easy,False
456,23,344,3.8294896557286763e-07,0.007699688273642319,0,0.0076993053246767465,0.4999996170510344,0.9999996170510345,easy,False
456,23,348,1.4300608070778333e-07,0.006413268157663499,0,0.006413125151582791,0.4999998569939193,0.9999998569939192,easy,False
456,23,353,1.6552773161664684e-07,0.004909265112451827,0,0.00490909958472021,0.49999983447226837,0.9999998344722684,easy,False
456,23,356,3.1772786657731554e-07,0.005776467504987015,0,0.005776149777120438,0.4999996822721334,0.9999996822721334,easy,False
456,23,371,1.145824007239046e-07,0.0037777107922689923,0,0.0037775962098682684,0.49999988541759927,0.9999998854175993,easy,False
456,23,380,1.5130840893789191e-07,0.0062452596666605536,0,0.006245108358251616,0.4999998486915911,0.9999998486915911,easy,False
456,23,381,0.00037772697581762716,0.0811138557166913,0,0.08073612874087367,0.4996222730241824,0.9996222730241824,easy,False
456,23,388,1.1805388867545117e-06,0.014085655376409647,0,0.014084474837522893,0.49999881946111324,0.9999988194611132,easy,False
456,23,397,1.0917479966862452e-07,0.0038707196286540627,0,0.003870610453854394,0.49999989082520035,0.9999998908252004,easy,False
456,23,399,1.280926451847124e-07,0.004711845796541421,0,0.004711717703896236,0.49999987190735484,0.9999998719073548,easy,False
456,23,410,2.3103899116525433e-07,0.010359381640256501,0,0.010359150601265335,0.49999976896100884,0.9999997689610088,easy,False
456,23,412,1.5719098097202717e-07,0.007810662586586218,0,0.007810505395605246,0.49999984280901905,0.999999842809019,easy,False
456,23,416,1.5409806259909028e-07,0.005802010420285231,0,0.005801856322222632,0.4999998459019374,0.9999998459019374,easy,False
456,23,419,0.9999976098474567,0.9891971237554568,1,-0.010800486091999906,0.49999760984745667,0.9999976098474567,easy,False
456,23,424,3.685956999967313e-07,0.006239041490971977,0,0.0062386728952719805,0.4999996314043,0.9999996314043,easy,False
456,23,428,0.3281007533264804,0.1897911843570707,1,-0.1383095689694097,0.17189924667351958,0.3281007533264804,hard,False
456,23,430,3.0907694521333535e-07,0.0076089506637077925,0,0.007608641586762579,0.4999996909230548,0.9999996909230547,easy,False
456,23,433,1.2294277317669254e-07,0.006248564535293672,0,0.006248441592520496,0.4999998770572268,0.9999998770572268,easy,False
456,23,440,5.315590773071108e-07,0.0052312695001000605,0,0.005230737941022754,0.4999994684409227,0.9999994684409227,easy,False
456,23,445,4.217533882949078e-06,0.013099976446373495,0,0.013095758912490546,0.49999578246611703,0.9999957824661171,easy,False
456,23,451,1.6613965669572745e-07,0.008245304445566023,0,0.008245138305909328,0.4999998338603433,0.9999998338603433,easy,False
456,23,453,0.999999337191411,0.9935213415219442,1,-0.0064779956694668295,0.499999337191411,0.999999337191411,easy,False
456,23,459,1.1508887491364202e-07,0.005290043805547401,0,0.005289928716672487,0.49999988491112507,0.9999998849111251,easy,False
456,23,464,3.2176409409344935e-07,0.005618037816019722,0,0.005617716051925628,0.4999996782359059,0.9999996782359059,easy,False
456,23,486,3.659719568312491e-07,0.006037099284508084,0,0.006036733312551253,0.49999963402804315,0.9999996340280431,easy,False
456,23,489,2.3430127116815582e-07,0.005760511879500915,0,0.005760277578229747,0.49999976569872884,0.9999997656987288,easy,False
456,23,493,7.93727260472121e-06,0.02071913064107815,0,0.02071119336847343,0.49999206272739527,0.9999920627273953,easy,False
456,23,495,1.1325491239301724e-07,0.005382618288679037,0,0.005382505033766644,0.4999998867450876,0.9999998867450876,easy,False
456,23,499,7.06820806415909e-07,0.007687857148519209,0,0.007687150327712794,0.49999929317919356,0.9999992931791936,easy,False
456,23,503,2.43968258050757e-07,0.004540020752349993,0,0.004539776784091942,0.49999975603174196,0.999999756031742,easy,False
456,23,504,0.9999985633789599,0.9915020675890516,1,-0.008496495789908298,0.49999856337895987,0.9999985633789599,easy,False
456,23,509,1.5140777993504962e-07,0.005250425041704469,0,0.005250273633924534,0.4999998485922201,0.99999984859222,easy,False
456,23,514,1.532727353242187e-07,0.0058314703714069365,0,0.0058313170986716125,0.49999984672726466,0.9999998467272647,easy,False
456,23,519,1.980564158550514e-07,0.005696201970617727,0,0.005696003914201872,0.4999998019435841,0.9999998019435842,easy,False
456,23,528,0.00012933808554488452,0.07855207969613308,0,0.0784227416105882,0.4998706619144551,0.9998706619144551,easy,False
456,23,531,1.666179580583232e-07,0.005298993138287323,0,0.0052988265203292645,0.49999983338204196,0.9999998333820419,easy,False
456,23,532,8.114006492560312e-08,0.003906923652809483,0,0.0039068425127445575,0.49999991885993506,0.9999999188599351,easy,False
456,23,535,1.730668234114913e-07,0.007223653827726477,0,0.007223480760903065,0.49999982693317657,0.9999998269331766,easy,False
456,23,537,1.0165607542927859e-07,0.004246600466737824,0,0.004246498810662395,0.49999989834392455,0.9999998983439246,easy,False
456,23,542,2.0967781716381663e-07,0.007016529514386097,0,0.007016319836568933,0.49999979032218284,0.9999997903221829,easy,False
456,23,553,9.043297454359852e-08,0.0037657278701358774,0,0.0037656374371613337,0.49999990956702545,0.9999999095670254,easy,False
456,23,564,1.2224405996853413e-07,0.004388504917484236,0,0.0043883826734242674,0.49999987775594,0.99999987775594,easy,False
456,23,565,1.327988102852252e-07,0.004221722433447376,0,0.004221589634637091,0.4999998672011897,0.9999998672011897,easy,False
456,23,572,1.30862472453718e-07,0.004276871911960836,0,0.004276741049488382,0.49999986913752753,0.9999998691375276,easy,False
456,23,577,1.4615964679182415e-07,0.0062452596666605536,0,0.006245113507013762,0.4999998538403532,0.9999998538403532,easy,False
456,23,580,1.0162420018469186e-07,0.0041735387002909945,0,0.00417343707609081,0.49999989837579983,0.9999998983757998,easy,False
456,23,587,1.4069521984439486e-05,0.03392284614656926,0,0.03390877662458482,0.49998593047801554,0.9999859304780155,easy,False
456,23,588,3.0933872269532944e-06,0.016736173029699812,0,0.016733079642472858,0.4999969066127731,0.9999969066127731,easy,False
456,23,600,8.573620071423785e-08,0.003952566241142994,0,0.003952480504942279,0.4999999142637993,0.9999999142637993,easy,False
456,23,618,2.3701445042059905e-07,0.004377675721193591,0,0.004377438706743171,0.4999997629855496,0.9999997629855496,easy,False
456,23,619,1.8679761206460746e-07,0.00695987742406299,0,0.006959690626450926,0.49999981320238795,0.999999813202388,easy,False
456,23,622,1.1086277114708026e-07,0.00493222247990337,0,0.004932111617132222,0.49999988913722887,0.9999998891372288,easy,False
456,23,627,0.9999977289284049,0.983570369501361,1,-0.016427359427043875,0.4999977289284049,0.9999977289284049,easy,False
456,23,629,1.474666106644914e-07,0.005954961189371208,0,0.005954813722760543,0.49999985253338936,0.9999998525333893,easy,False
456,23,631,2.1645312583234192e-07,0.0066470156935280935,0,0.006646799240402262,0.4999997835468742,0.9999997835468741,easy,False
456,23,632,2.5657903969491795e-07,0.006738619099685438,0,0.006738362520645743,0.4999997434209603,0.9999997434209603,easy,False
456,23,636,5.142942981410514e-07,0.009424823546630443,0,0.009424309252332301,0.49999948570570185,0.9999994857057019,easy,False
456,23,637,1.1540611098359031e-07,0.004850877940929772,0,0.004850762534818789,0.499999884593889,0.999999884593889,easy,False
456,23,641,0.0002377148616319482,0.0499638996097954,0,0.049726184748163454,0.49976228513836807,0.9997622851383681,easy,False
456,23,654,6.573512102611323e-07,0.012577534927038806,0,0.012576877575828545,0.49999934264878976,0.9999993426487898,easy,False
456,23,655,1.7768716084348153e-05,0.0469172660489419,0,0.04689949733285755,0.49998223128391567,0.9999822312839156,easy,False
456,23,666,9.765642696153464e-06,0.022980335337961094,0,0.02297056969526494,0.49999023435730383,0.9999902343573038,easy,False
456,23,667,6.101468227138008e-06,0.03490766959377539,0,0.03490156812554825,0.49999389853177284,0.9999938985317729,easy,False
456,23,669,1.1273025621403874e-05,0.02189727969497093,0,0.021886006669349527,0.4999887269743786,0.9999887269743786,easy,False
456,23,671,1.1090434302634364e-07,0.004974357878156708,0,0.004974246973813682,0.49999988909565696,0.999999889095657,easy,False
456,23,673,3.722040872920058e-07,0.006510254427097728,0,0.0065098822230104355,0.4999996277959127,0.9999996277959127,easy,False
456,23,674,1.1097270889846427e-07,0.005251186909819029,0,0.00525107593711013,0.4999998890272911,0.9999998890272911,easy,False
456,23,676,7.29497279770492e-06,0.014940292682900883,0,0.014932997710103178,0.4999927050272023,0.9999927050272023,easy,False
456,23,683,1.1290456154618786e-07,0.006299322980248836,0,0.006299210075687289,0.49999988709543847,0.9999998870954384,easy,False
456,23,685,1.1723342470890718e-07,0.0050307323577906665,0,0.005030615124365957,0.4999998827665753,0.9999998827665753,easy,False
456,23,694,9.769800065243546e-08,0.004284561728723384,0,0.004284464030722732,0.49999990230199937,0.9999999023019993,easy,False
456,23,700,2.3553921472350196e-07,0.010575989029389986,0,0.010575753490175263,0.49999976446078526,0.9999997644607853,easy,False
456,23,707,1.5770674587757687e-07,0.005363734007595426,0,0.0053635763008495485,0.4999998422932541,0.9999998422932541,easy,False
456,23,708,1.4313891181035194e-07,0.006238088059835803,0,0.006237944920923993,0.49999985686108817,0.9999998568610882,easy,False
