school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
1,0,1,0,1,14.0,1,0,84.0,87.0,94.0,82.0,75.0,76.0,176,79.25,0,3,1,1,5,0,5,1,6,0,4.0,4.0,3.0,3.0,2,1,1,2,5,3,3.0,0,0
1,0,1,0,0,14.0,1,0,81.0,89.0,80.0,61.0,59.0,58.0,31,57.5,0,0,2,2,1,0,33,1,1,0,4.0,5.0,3.0,4.0,2,1,1,4,4,3,4.0,1,0
1,0,1,0,1,13.0,1,0,91.0,90.0,88.0,70.0,77.0,76.0,139,74.25,0,3,2,2,5,0,33,1,1,0,4.0,5.0,3.0,4.0,2,1,1,4,3,2,2.0,0,0
1,0,1,0,1,14.0,1,0,85.0,86.0,78.0,74.0,74.0,72.0,145,73.75,0,0,2,2,5,5,20,1,6,0,4.0,5.0,3.0,4.0,2,6,1,4,3,2,4.0,0,0
1,0,1,0,0,13.0,1,0,85.0,81.0,89.0,64.0,70.0,66.0,81,66.0,0,0,1,2,0,5,20,1,1,0,4.0,5.0,3.0,5.0,2,1,1,4,2,2,4.0,1,0
1,0,1,0,1,13.0,1,0,71.0,72.0,76.0,53.0,60.0,62.0,58,58.5,2,1,1,2,4,4,44,1,1,0,5.0,3.0,4.0,4.0,2,5,2,3,5,1,5.0,0,0
1,0,1,0,1,14.0,1,0,86.0,86.0,78.0,65.0,67.0,68.0,81,66.0,0,0,1,2,1,1,5,1,6,0,5.0,5.0,4.0,4.0,2,1,1,4,4,3,4.0,0,0
1,0,1,0,0,14.0,1,0,77.0,83.0,74.0,72.0,60.0,69.0,127,68.25,0,3,1,2,5,5,33,1,1,2,4.0,5.0,3.0,2.0,2,1,6,4,1,2,2.0,0,0
1,0,1,0,0,14.0,1,0,81.0,90.0,86.0,86.0,86.0,84.0,179,85.5,0,0,1,2,5,0,20,1,6,0,5.0,3.0,3.0,4.0,0,1,3,2,5,2,2.0,0,0
1,0,1,0,1,13.0,1,0,66.0,73.0,72.0,63.0,68.0,61.0,113,65.5,0,0,2,2,5,0,5,1,5,2,3.0,4.0,3.0,2.0,2,1,6,2,1,2,4.0,0,0
1,0,1,0,1,15.0,1,0,88.0,87.0,81.0,80.0,76.0,82.0,185,81.25,0,3,1,1,4,0,20,1,5,2,4.0,4.0,4.0,4.0,2,1,1,2,5,3,4.0,0,0
1,0,1,0,0,15.0,1,10,73.0,73.0,80.0,59.0,63.0,56.0,78,60.25,0,0,1,2,5,0,20,1,6,2,3.0,4.0,3.0,4.0,2,1,6,2,5,3,2.0,0,0
1,0,1,0,0,14.0,1,0,77.0,82.0,79.0,70.0,74.0,75.0,100,71.5,0,0,2,2,5,5,33,1,6,2,3.0,5.0,3.0,4.0,2,1,6,2,1,2,4.0,0,0
1,0,1,0,0,13.0,1,0,77.0,71.0,74.0,77.0,63.0,66.0,159,71.0,0,1,1,2,5,0,20,1,5,0,3.0,4.0,3.0,3.0,2,6,2,2,5,2,4.0,1,0
1,0,1,0,1,13.0,1,0,81.0,80.0,79.0,79.0,74.0,84.0,133,77.5,0,1,1,2,5,0,33,1,5,0,2.0,3.0,4.0,4.0,2,1,2,2,5,3,5.0,1,0
1,0,1,0,0,13.0,1,0,77.0,79.0,74.0,70.0,73.0,73.0,127,72.0,0,0,1,1,5,5,33,1,6,2,3.0,5.0,3.0,4.0,2,6,6,2,1,3,2.0,0,0
1,0,1,0,1,14.0,0,0,78.0,76.0,76.0,64.0,52.0,59.0,49,58.0,0,3,2,2,4,0,5,1,1,0,3.0,4.0,4.0,5.0,2,6,6,4,5,3,4.0,0,0
1,0,1,0,0,13.0,4,0,74.0,70.0,67.0,58.0,57.0,63.0,78,60.25,0,3,2,2,5,0,20,1,6,0,3.0,3.0,3.0,2.0,2,1,6,4,1,1,2.0,0,0
1,0,1,0,0,12.0,4,10,91.0,91.0,88.0,75.0,76.0,71.0,119,73.25,0,3,2,2,5,0,5,1,6,0,4.0,4.0,3.0,4.0,2,1,3,4,5,2,4.0,0,0
1,0,1,0,1,13.0,0,0,89.0,89.0,82.0,84.0,88.0,86.0,176,85.5,0,0,1,2,5,5,33,1,5,0,4.0,4.0,4.0,4.0,2,1,1,2,3,3,3.0,0,0
1,0,1,0,0,10.0,2,0,91.0,85.0,90.0,77.0,68.0,74.0,153,74.0,0,3,2,1,5,5,33,1,6,2,5.0,4.0,4.0,3.0,2,1,1,4,1,2,4.0,0,0
1,0,1,0,0,12.0,0,0,86.0,93.0,95.0,66.0,71.0,63.0,58,64.75,0,3,1,2,4,5,44,1,6,2,4.0,5.0,2.0,4.0,0,1,3,4,5,2,2.0,0,0
1,0,1,0,1,12.0,4,0,87.0,87.0,84.0,76.0,77.0,68.0,139,73.75,0,3,2,2,5,5,55,1,6,2,4.0,4.0,4.0,4.0,2,1,1,4,3,3,4.0,0,0
1,0,1,0,0,13.0,0,0,80.0,86.0,80.0,77.0,76.0,78.0,107,75.0,0,3,1,2,5,5,44,1,6,0,5.0,4.0,4.0,4.0,2,1,1,2,3,2,4.0,1,0
1,0,1,0,0,13.0,0,0,89.0,90.0,94.0,78.0,80.0,71.0,165,77.25,0,0,1,2,4,4,20,1,5,0,5.0,3.0,5.0,5.0,2,6,1,2,5,3,5.0,1,0
1,0,1,0,1,12.0,4,0,86.0,87.0,92.0,68.0,66.0,78.0,162,72.75,0,0,2,1,5,0,20,1,5,0,4.0,4.0,3.0,3.0,2,6,1,2,5,3,4.0,0,0
1,0,1,0,1,10.0,2,0,87.0,90.0,92.0,84.0,75.0,85.0,151,80.0,0,3,2,2,5,4,33,1,1,0,5.0,3.0,3.0,4.0,0,1,3,4,3,3,4.0,1,0
1,0,1,0,1,12.0,0,14,69.0,69.0,71.0,55.0,56.0,55.0,27,54.0,0,3,1,2,4,4,33,1,6,0,3.0,4.0,1.0,1.0,2,5,6,4,3,1,1.0,0,0
1,0,1,0,1,13.0,0,0,82.0,82.0,85.0,86.0,81.0,79.0,185,83.25,0,1,1,2,5,0,44,1,5,2,3.0,4.0,5.0,4.0,2,1,2,2,3,2,4.0,0,0
1,0,1,0,0,11.0,4,0,98.0,91.0,89.0,92.0,92.0,92.0,189,91.0,0,3,2,2,5,4,5,1,5,2,4.0,5.0,3.0,2.0,0,1,3,2,1,0,4.0,0,0
1,0,1,0,1,13.0,0,0,87.0,83.0,86.0,78.0,66.0,72.0,165,74.0,0,3,2,1,4,5,33,1,5,2,5.0,5.0,4.0,4.0,2,1,1,2,5,2,4.0,1,0
1,0,1,0,1,11.0,3,0,87.0,88.0,93.0,76.0,79.0,73.0,145,75.75,0,3,1,2,5,4,5,1,1,2,5.0,5.0,4.0,4.0,0,1,3,4,1,3,4.0,0,0
1,0,1,0,0,12.0,0,0,94.0,96.0,88.0,85.0,78.0,75.0,171,80.0,0,0,1,2,5,5,20,1,6,0,5.0,3.0,5.0,5.0,0,1,3,4,3,2,5.0,0,0
1,0,1,0,0,14.0,0,0,81.0,88.0,84.0,84.0,86.0,86.0,159,83.5,0,0,1,2,5,5,33,1,6,0,3.0,4.0,4.0,4.0,0,6,0,4,3,3,5.0,0,0
1,0,1,0,0,13.0,0,0,79.0,81.0,76.0,67.0,66.0,64.0,151,68.25,0,0,1,2,5,4,33,1,1,2,3.0,4.0,4.0,4.0,2,1,6,4,3,2,3.0,0,0
1,0,1,0,1,12.0,0,0,78.0,83.0,84.0,80.0,72.0,78.0,153,76.75,2,1,1,2,5,2,44,1,0,2,4.0,4.0,5.0,5.0,0,1,2,3,3,3,5.0,0,0
1,0,1,0,1,12.0,0,0,86.0,92.0,88.0,84.0,92.0,87.0,195,88.75,0,1,1,2,5,0,33,1,6,0,4.0,3.0,5.0,5.0,0,1,2,2,1,3,4.0,0,0
1,0,1,0,0,11.0,3,0,87.0,82.0,82.0,68.0,79.0,77.0,113,73.5,0,3,1,2,5,5,44,1,6,0,5.0,3.0,4.0,4.0,2,6,1,4,1,3,5.0,0,0
1,0,1,0,0,13.0,0,0,68.0,76.0,69.0,61.0,62.0,62.0,119,64.0,0,1,1,2,5,4,55,1,1,0,4.0,5.0,3.0,3.0,2,5,2,4,3,1,3.0,0,0
1,0,1,0,0,12.0,4,0,88.0,94.0,87.0,81.0,82.0,93.0,176,85.0,0,0,1,2,5,4,44,1,5,2,4.0,5.0,4.0,4.0,0,1,3,2,3,2,4.0,1,0
1,0,1,0,0,13.0,0,0,88.0,93.0,93.0,89.0,82.0,84.0,167,84.0,0,3,1,1,5,1,44,1,6,0,3.0,4.0,5.0,4.0,2,1,3,4,5,3,4.0,0,0
1,0,1,0,0,13.0,0,0,88.0,89.0,87.0,76.0,78.0,78.0,162,77.75,0,3,1,2,5,4,20,1,5,2,4.0,3.0,4.0,4.0,2,1,1,2,1,2,4.0,0,0
1,0,1,0,1,10.0,3,0,86.0,78.0,83.0,79.0,73.0,75.0,153,76.0,0,3,1,2,5,0,33,1,6,2,3.0,5.0,4.0,4.0,2,1,6,4,1,3,5.0,1,0
1,0,1,0,0,12.0,0,0,83.0,82.0,83.0,69.0,64.0,68.0,133,68.5,0,0,2,2,4,5,20,1,5,0,4.0,5.0,4.0,5.0,2,1,6,2,1,2,4.0,0,0
1,0,1,0,1,10.0,2,0,81.0,74.0,83.0,65.0,66.0,65.0,58,63.75,0,3,2,2,5,4,55,1,1,2,4.0,4.0,4.0,5.0,2,1,1,4,1,2,5.0,0,0
1,0,1,0,0,10.0,3,0,77.0,81.0,83.0,47.0,57.0,52.0,27,51.5,0,1,2,1,1,4,5,1,6,0,4.0,5.0,1.0,2.0,0,1,2,4,5,2,2.0,0,0
1,0,1,0,1,13.0,0,0,75.0,75.0,77.0,56.0,52.0,48.0,68,54.25,0,0,2,1,1,4,33,1,6,0,4.0,4.0,3.0,5.0,2,6,1,4,2,2,5.0,1,0
1,0,1,0,1,13.0,0,0,78.0,76.0,73.0,74.0,63.0,63.0,119,67.75,0,1,1,2,5,1,20,1,1,0,3.0,3.0,5.0,4.0,2,1,2,4,3,2,5.0,0,0
1,0,1,0,1,12.0,0,0,90.0,88.0,93.0,82.0,72.0,74.0,173,77.75,0,0,1,2,5,0,44,1,6,0,3.0,5.0,3.0,2.0,2,1,1,2,3,0,4.0,1,0
1,0,1,0,1,11.0,2,0,77.0,84.0,75.0,76.0,77.0,77.0,113,75.0,0,1,1,2,5,0,55,1,6,0,4.0,3.0,4.0,4.0,0,1,2,4,1,3,4.0,0,0
1,0,1,0,0,13.0,0,0,79.0,79.0,73.0,68.0,75.0,67.0,153,71.75,0,1,1,2,5,4,5,1,6,0,3.0,4.0,3.0,4.0,2,1,2,2,3,2,2.0,0,0
1,0,1,0,0,12.0,4,0,87.0,86.0,89.0,73.0,75.0,76.0,162,75.75,0,0,2,1,5,5,20,1,6,0,3.0,5.0,3.0,4.0,0,6,0,4,3,2,4.0,1,0
1,0,1,0,1,12.0,0,14,67.0,69.0,65.0,54.0,52.0,55.0,61,55.25,0,0,2,2,4,5,44,1,6,0,3.0,5.0,1.0,2.0,2,1,6,4,1,1,1.0,0,0
1,0,1,0,0,12.0,0,0,82.0,81.0,79.0,58.0,69.0,64.0,103,64.75,0,3,2,2,4,4,33,1,5,0,4.0,3.0,3.0,2.0,2,1,6,2,3,1,2.0,0,0
1,0,1,0,0,10.0,2,0,85.0,82.0,84.0,55.0,56.0,59.0,81,58.5,0,3,2,2,0,4,55,1,1,0,4.0,3.0,4.0,3.0,2,6,1,3,4,3,2.0,0,0
1,0,1,0,1,9.0,2,0,77.0,77.0,75.0,66.0,68.0,54.0,46,61.0,0,0,2,2,1,1,33,1,1,0,4.0,5.0,5.0,5.0,2,1,1,4,4,3,5.0,1,0
1,0,1,0,0,14.0,0,0,71.0,73.0,70.0,44.0,53.0,50.0,21,48.75,0,3,2,1,4,1,20,1,0,2,3.0,3.0,3.0,3.0,2,5,6,3,5,3,2.0,0,1
1,0,1,0,0,14.0,0,0,95.0,99.0,90.0,85.0,83.0,75.0,179,82.25,0,3,2,2,5,5,20,1,6,0,3.0,4.0,4.0,4.0,0,1,3,4,5,2,4.0,1,0
1,0,1,0,1,11.0,2,0,94.0,99.0,98.0,91.0,85.0,92.0,177,88.25,0,3,2,2,5,4,20,1,6,2,4.0,4.0,5.0,5.0,0,1,3,4,5,2,5.0,0,0
1,0,1,0,1,9.0,2,0,85.0,91.0,83.0,74.0,75.0,66.0,113,71.25,0,0,2,2,4,1,44,1,1,0,4.0,3.0,5.0,4.0,2,1,1,4,3,3,5.0,0,0
1,0,1,0,1,14.0,0,0,74.0,76.0,76.0,60.0,61.0,65.0,119,64.25,0,0,1,2,5,0,44,1,6,2,4.0,3.0,4.0,4.0,2,1,6,4,1,3,4.0,0,0
1,0,1,0,1,14.0,0,0,80.0,87.0,81.0,82.0,73.0,83.0,171,80.0,0,1,1,1,5,4,20,1,6,0,4.0,3.0,4.0,4.0,0,1,2,4,5,3,4.0,0,0
1,0,1,0,1,10.0,2,0,94.0,89.0,89.0,81.0,77.0,74.0,167,78.25,0,3,2,2,5,5,44,1,6,2,5.0,4.0,4.0,4.0,0,1,3,4,5,2,4.0,1,0
1,0,1,0,1,11.0,2,0,78.0,77.0,80.0,62.0,57.0,62.0,58,60.0,0,3,2,2,5,5,44,1,0,0,2.0,5.0,5.0,4.0,2,6,6,3,3,2,5.0,0,0
1,0,1,0,0,12.0,0,0,62.0,65.0,64.0,39.0,48.0,38.0,31,44.25,2,3,2,2,4,4,61,1,1,2,3.0,4.0,3.0,2.0,2,1,6,3,5,2,2.0,0,1
1,0,1,0,0,12.0,0,0,69.0,67.0,76.0,60.0,54.0,53.0,86,58.0,0,0,1,2,4,4,33,1,6,0,4.0,4.0,2.0,4.0,2,6,6,4,5,2,3.0,0,0
1,0,1,0,0,14.0,0,0,79.0,78.0,81.0,55.0,59.0,60.0,86,59.75,0,0,2,1,4,4,33,1,6,0,3.0,4.0,4.0,4.0,2,1,6,4,3,2,4.0,0,0
1,0,1,0,1,14.0,0,0,76.0,69.0,73.0,70.0,68.0,61.0,113,67.25,0,0,1,2,4,4,20,1,1,0,3.0,5.0,4.0,4.0,2,1,6,4,3,2,4.0,0,0
1,0,1,0,0,13.0,0,0,69.0,71.0,69.0,60.0,71.0,67.0,72,65.0,0,0,1,2,5,1,33,1,6,0,5.0,5.0,4.0,5.0,2,1,1,4,1,2,4.0,0,0
1,0,1,0,0,12.0,0,0,71.0,73.0,79.0,57.0,63.0,55.0,58,58.5,0,3,2,2,5,0,44,1,6,0,2.0,4.0,3.0,4.0,2,1,6,4,3,2,2.0,0,0
1,0,1,0,0,13.0,0,0,82.0,81.0,89.0,75.0,73.0,73.0,151,74.25,0,3,2,2,4,5,5,1,6,0,5.0,3.0,4.0,4.0,2,1,1,4,1,3,4.0,1,0
1,0,1,0,0,13.0,1,10,68.0,64.0,72.0,52.0,44.0,50.0,19,48.25,2,0,2,2,5,4,61,1,0,0,3.0,4.0,4.0,5.0,2,1,6,3,3,3,4.0,0,1
1,0,1,0,0,15.0,1,0,77.0,82.0,77.0,50.0,52.0,52.0,39,52.0,2,3,2,2,0,1,20,1,0,0,2.0,3.0,5.0,5.0,2,1,6,3,3,2,5.0,0,0
1,0,1,0,1,14.0,1,0,76.0,75.0,80.0,55.0,58.0,59.0,31,56.0,2,0,2,2,1,1,20,1,6,0,4.0,4.0,4.0,4.0,0,1,3,3,5,2,5.0,0,0
1,0,1,0,1,13.0,1,0,81.0,86.0,83.0,68.0,77.0,63.0,133,70.25,0,1,1,2,1,4,33,1,6,0,4.0,3.0,4.0,3.0,0,6,2,4,3,3,4.0,0,0
1,0,1,0,1,14.0,1,0,74.0,69.0,73.0,52.0,60.0,62.0,31,56.5,0,1,1,2,4,1,20,1,1,0,3.0,5.0,4.0,3.0,2,5,2,4,1,2,4.0,1,0
1,0,1,0,0,12.0,1,1,72.4,83.4,80.3,67.2,77.4,73.9,66,69.825,0,3,1,1,5,0,27,1,2,2,4.5,2.9,3.2,3.5,0,5,3,2,5,2,2.9,1,0
1,0,1,0,1,14.0,0,3,74.6,79.0,71.8,57.4,62.3,68.2,109,64.32499999999999,0,0,1,2,5,0,46,1,6,2,4.4,3.2,4.2,3.9,2,1,6,4,1,3,4.3,0,0
1,0,1,0,0,13.0,1,4,91.8,94.4,91.4,93.2,84.7,87.4,163,86.15,0,3,1,2,5,4,56,1,5,2,5.0,3.6,5.3,4.4,0,1,3,2,1,3,4.0,0,0
1,0,1,0,1,12.0,1,0,76.1,75.7,76.2,78.3,94.1,57.6,143,76.175,2,3,1,2,5,0,51,1,3,2,4.6,3.5,4.1,3.3,0,1,3,0,1,2,3.9,0,0
1,0,1,0,1,10.3,0,2,76.4,90.2,80.0,76.7,74.3,67.1,88,70.85,1,3,2,0,0,5,40,1,5,2,5.0,0.4,3.6,2.1,0,3,3,1,5,2,2.9,1,0
1,0,1,0,1,11.2,0,10,92.4,91.5,77.5,81.5,75.1,74.4,188,79.725,0,1,2,1,5,0,6,1,5,1,4.8,1.3,1.8,4.6,0,3,3,2,1,2,5.1,0,0
1,0,1,0,1,11.3,0,0,84.3,77.5,79.9,65.7,61.5,71.8,26,62.15,1,0,2,0,4,0,5,1,6,0,3.3,1.9,2.8,2.3,0,3,3,4,4,3,1.8,1,0
1,0,1,0,1,10.0,0,12,77.6,81.4,77.8,58.3,74.0,75.7,174,72.775,0,1,2,1,5,0,13,1,5,2,3.3,5.1,5.5,0.6,0,4,2,2,1,2,4.9,0,0
1,0,1,0,1,10.1,1,1,83.4,87.6,95.5,82.2,58.6,60.2,115,67.875,0,1,1,1,5,0,51,1,5,0,1.8,3.7,5.4,2.6,2,1,3,4,3,2,5.1,0,0
1,0,1,0,0,13.2,1,0,81.7,91.3,79.9,61.0,59.9,58.5,38,58.225,0,0,2,2,1,0,38,1,1,0,3.8,5.5,3.3,4.3,2,1,1,4,4,3,4.1,1,0
1,0,1,0,0,12.8,1,3,83.7,80.4,89.7,62.7,72.8,65.2,136,68.6,0,0,1,2,4,0,47,1,5,2,2.7,5.3,4.0,3.7,2,1,6,2,1,2,3.4,0,0
1,0,1,0,0,12.5,4,4,73.9,69.9,65.9,55.0,56.7,63.6,60,58.7,0,3,2,2,5,0,21,1,6,0,2.8,3.2,2.7,2.7,2,1,6,4,1,1,1.9,0,0
1,0,1,0,0,9.7,3,0,77.5,79.6,82.9,44.7,53.2,51.9,23,49.650000000000006,0,1,1,1,1,4,3,1,6,2,3.8,5.6,1.3,1.4,0,1,2,4,5,2,2.0,0,0
1,0,1,0,1,13.5,1,7,68.5,72.6,79.3,52.3,61.4,62.5,51,58.475,2,1,2,2,4,4,44,1,1,0,5.3,3.2,4.3,4.0,2,5,2,3,5,1,5.3,0,0
1,0,1,0,1,13.8,0,0,76.4,76.3,77.5,66.6,53.9,59.9,47,59.150000000000006,0,3,1,2,4,0,2,1,1,0,3.2,4.6,3.6,5.0,2,6,6,4,5,3,4.0,0,0
1,0,1,0,0,10.0,1,3,94.4,90.2,76.4,79.3,76.2,78.8,67,73.8,0,3,2,1,5,0,42,1,5,0,3.5,5.4,4.6,3.0,0,1,3,2,2,2,5.3,1,0
1,0,1,0,1,13.4,1,0,95.7,86.0,88.5,71.9,77.8,73.2,130,73.85,0,3,2,2,5,0,27,1,1,0,3.8,5.0,3.2,4.1,2,1,1,4,3,2,2.4,0,0
1,0,1,0,0,11.7,4,2,88.5,91.4,87.2,80.9,86.2,92.5,190,86.97500000000001,0,0,1,2,5,4,46,1,5,2,3.8,5.0,3.9,3.5,0,1,3,2,3,2,3.7,1,0
1,0,1,0,0,13.9,0,0,71.2,70.4,69.1,46.1,51.6,50.1,25,49.275000000000006,0,3,2,1,4,1,11,1,0,2,2.9,2.6,3.5,2.7,2,5,6,3,5,3,1.8,0,1
1,0,1,0,0,9.8,0,3,70.3,82.6,80.4,72.4,68.3,64.3,130,69.375,0,3,2,1,5,0,36,1,5,0,3.9,1.2,1.6,1.1,0,3,3,4,5,2,3.7,0,0
1,0,1,0,0,13.3,0,1,87.5,77.3,85.0,74.6,70.8,74.6,132,73.225,0,0,1,2,5,4,58,1,6,2,4.1,4.7,5.3,5.0,2,1,1,4,5,2,5.0,0,0
1,0,1,0,0,13.1,0,0,84.1,75.0,78.7,73.7,75.5,71.0,140,73.6,0,0,2,2,5,4,59,1,6,2,3.9,5.4,5.2,4.8,2,1,1,4,5,2,4.7,0,0
1,0,1,0,1,9.9,1,1,80.7,71.7,73.8,79.1,59.2,75.3,87,69.67500000000001,0,0,1,1,5,0,35,1,2,2,5.7,1.3,3.1,2.8,0,5,3,2,5,2,4.3,2,0
1,0,1,0,0,12.0,0,9,75.3,83.9,71.7,73.6,74.9,66.1,116,71.3,0,0,2,2,5,0,55,1,6,0,3.7,2.7,2.9,4.0,2,1,1,4,3,2,4.2,0,0
1,0,1,0,0,13.8,0,0,69.7,74.4,70.8,43.3,53.0,51.1,22,48.95,0,3,1,1,4,1,24,1,0,2,3.0,2.7,3.4,3.0,2,5,6,3,5,3,1.8,0,1
1,0,1,0,1,13.4,0,0,88.3,91.2,90.0,77.7,73.7,67.7,90,71.15,0,1,1,2,1,4,52,1,6,0,3.5,3.2,4.7,3.9,0,6,2,2,3,2,2.7,0,0
1,0,1,0,0,11.8,0,0,82.1,83.5,77.0,78.0,76.1,61.2,97,70.5,0,0,1,2,5,0,57,1,6,0,4.0,3.1,3.2,4.5,2,1,1,4,3,2,4.1,0,0
1,0,1,0,1,12.9,1,2,80.2,77.2,79.6,72.1,63.6,67.0,89,67.025,0,0,1,1,5,0,26,1,5,0,4.9,1.5,4.5,3.2,2,1,3,2,5,2,5.5,2,0
1,0,1,0,0,14.4,1,3,80.1,83.8,80.8,71.1,75.2,75.9,90,71.92500000000001,0,0,2,2,5,5,28,1,6,2,3.0,4.6,3.4,4.2,2,1,6,2,1,2,3.7,0,0
1,0,1,0,1,13.4,1,3,85.1,87.4,93.1,85.0,93.8,87.6,192,89.02499999999999,0,0,2,2,5,0,50,1,5,2,4.2,5.2,4.2,4.4,0,1,3,2,5,2,3.1,0,0
1,0,1,0,0,13.3,1,5,79.3,88.7,86.1,80.8,87.7,85.3,186,85.25,0,0,2,2,5,0,22,1,6,0,5.1,2.7,3.2,4.2,0,1,3,2,5,2,2.5,0,0
1,0,1,0,1,11.2,0,4,77.0,88.0,80.0,58.7,61.5,73.9,77,64.25,0,0,1,1,5,0,46,1,5,1,3.6,3.5,4.4,3.1,1,3,3,2,5,2,1.5,0,0
1,0,1,0,1,10.3,1,3,74.0,102.9,76.6,55.3,84.9,76.8,148,73.125,0,0,1,1,5,0,34,1,5,0,1.6,2.9,5.3,1.2,2,1,3,4,4,2,5.1,1,0
1,0,1,0,0,14.4,0,1,78.9,75.6,79.2,52.7,59.1,59.5,79,58.625,0,0,1,1,4,4,34,1,6,0,2.7,4.0,3.5,4.0,2,1,6,4,3,2,3.8,0,0
1,0,1,0,1,14.7,0,0,85.9,82.1,87.5,78.2,77.8,74.1,164,77.4,0,0,1,1,5,4,34,1,5,2,5.0,4.4,4.0,4.1,2,1,1,2,1,3,3.6,0,0
1,0,1,0,1,13.1,1,1,64.5,66.7,70.6,60.1,64.6,73.3,121,67.3,0,0,1,1,5,1,11,1,6,2,2.9,2.9,2.9,3.2,2,5,1,4,5,0,2.9,0,0
1,0,1,0,1,11.2,0,0,85.8,76.1,90.5,71.8,53.2,71.5,60,64.0,0,3,1,1,0,0,34,1,5,2,4.7,5.2,4.9,2.7,0,4,3,4,5,2,4.6,0,0
1,0,1,0,1,10.7,1,2,86.2,75.2,71.7,64.3,60.2,86.0,158,72.075,0,1,1,1,5,0,56,1,3,0,2.3,2.7,4.6,1.7,0,6,3,2,5,2,3.9,0,0
1,0,1,0,0,12.3,0,0,88.9,81.7,86.9,68.8,62.6,73.3,113,68.675,0,3,2,2,0,0,27,1,6,1,3.9,3.8,5.2,4.1,2,1,1,4,2,3,5.1,1,0
1,0,1,0,1,12.3,1,1,79.4,80.2,80.1,81.6,74.5,84.5,135,78.55,0,1,1,2,5,0,33,1,5,0,2.3,2.7,4.2,3.3,2,1,2,2,5,3,4.6,1,0
1,0,1,0,1,12.8,1,5,77.8,75.4,73.5,68.5,59.2,63.3,138,66.225,0,1,1,1,4,5,25,1,5,2,3.8,4.9,2.8,3.9,2,1,2,2,5,2,2.0,1,0
1,0,1,0,0,10.7,0,1,81.6,78.1,76.3,80.4,74.3,55.0,170,72.9,0,0,2,1,5,0,35,1,5,0,5.1,3.3,3.7,3.0,0,1,2,4,1,2,3.8,0,0
1,0,1,0,1,12.8,1,0,75.1,82.2,76.3,63.0,54.7,91.4,140,70.825,0,1,1,1,4,0,36,1,3,2,5.1,1.8,3.0,3.1,0,5,3,0,5,2,4.3,1,0
1,0,1,0,0,13.7,1,1,80.9,91.2,77.1,57.9,60.5,59.3,35,57.575,0,0,2,2,1,0,29,1,1,0,4.2,4.8,3.3,3.7,2,1,1,4,4,3,4.2,1,0
1,0,1,0,1,10.1,1,2,77.2,72.6,82.4,53.5,51.9,56.8,104,57.65,0,1,1,1,5,0,37,1,5,0,2.7,3.6,4.8,4.8,0,1,3,4,2,2,3.9,2,0
1,0,1,0,0,9.0,2,0,78.4,79.9,76.3,59.9,53.6,60.2,78,59.175,0,3,1,2,1,0,21,1,6,0,3.3,5.3,4.9,3.6,2,1,6,4,3,3,3.8,1,0
1,0,1,0,0,12.0,1,3,87.0,86.9,90.4,55.1,50.5,66.0,149,61.825,0,0,1,1,4,0,20,1,2,0,4.5,4.8,3.6,5.2,0,1,3,2,5,2,3.8,0,0
1,0,1,0,1,11.1,0,0,77.3,91.8,84.3,55.2,59.7,77.1,69,63.275,0,0,2,1,5,0,42,1,5,1,4.2,3.6,3.8,2.7,1,3,3,2,5,2,2.0,0,0
1,0,1,0,0,11.2,0,0,83.8,78.7,84.9,72.5,63.1,66.0,126,68.35,0,0,1,2,4,5,13,1,5,0,4.5,5.1,3.8,4.9,2,1,6,2,1,2,3.8,0,0
1,0,1,0,1,9.1,0,0,71.5,81.1,85.8,69.3,52.6,71.4,133,66.575,1,0,2,0,0,0,23,1,5,0,4.9,4.9,3.9,2.4,0,4,3,2,5,2,2.8,0,0
1,0,1,0,0,12.0,0,2,74.1,81.2,73.5,61.9,69.6,52.9,137,64.55,0,1,2,1,5,0,27,1,5,1,5.3,4.1,5.1,4.2,0,4,3,2,3,2,3.9,1,0
1,0,1,0,1,10.0,0,0,84.6,80.3,84.9,82.2,63.3,66.6,187,74.95,1,3,1,0,5,0,1,1,5,0,2.0,4.9,5.2,3.1,0,3,3,4,5,2,5.1,0,0
1,0,1,0,1,9.1,2,1,75.0,77.7,74.4,63.3,67.3,53.2,50,60.3,0,0,2,2,1,1,33,1,1,0,4.4,4.9,5.3,4.8,2,1,1,4,4,3,5.0,1,0
1,0,1,0,0,12.8,0,0,79.4,77.3,76.1,66.3,76.0,64.6,157,71.125,0,1,1,2,5,4,5,1,6,0,3.0,3.9,3.1,3.6,2,1,2,2,3,2,2.5,1,0
1,0,1,0,1,12.6,0,0,86.0,83.9,86.1,80.0,67.5,66.1,178,74.825,0,3,2,1,4,5,34,1,5,2,5.1,5.3,3.9,3.8,2,1,1,2,5,2,4.1,1,0
