school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
SHI,Rural,Public,Both,Male,5.675956285087991,P5,2,22.50742449462121,43.97659461993085,52.46679191830575,8.358884346945672,40.12249653112451,33.244422307718395,46.33873177889909,57.41269201104452,14.106264908357034,1,No,More than 1 hour,Car/trotro/bus,Yes,JHS,Skilled trade,4.1,0,Yes-some subjects,1-2 hrs,5.83591990574741,4.113186193978331,0.6912696408341823,0.5254146886738296,Yes,No,Help at home,Low,Sometimes,2-3 times,0.8903874114449999,1 activity,1
WEWE,Rural,Public,Both,Male,5.716374708506045,P4,2,11.99823062093466,34.198302920899124,-30.04087165300866,17.737782714036125,-5.502353659841681,-8.662616734592348,-17.209479383235337,86.65822689555544,5.598784694822243,1,No,More than 1 hour,Walk,No,SHS,No paid work,1,0,No textbooks,Less than 1 hr,2.7749250459461474,3.504021128789839,1.444526224570453,-0.008439717185165785,Yes,Yes-more than once,Safety on way,Low,Sometimes,More than 3 times,2.395867633528744,2 activities,1
AYED_RC,Peri-urban,Public,Both,Male,11.871649366740815,JHS1,0.8,29.85527010762956,63.88545066046176,47.205043980959815,23.1724901507141,61.986776153014404,-3.323606676602317,56.68758431319406,53.684663087318796,36.127014087574956,1,No,Less than 15 min,Car/trotro/bus,No,JHS,Skilled trade,3.8,1,No-borrow/share,Less than 1 hr,2.9921029749100914,3.43090989333185,2.8313408161956675,6.270265592184322,Yes,No,Work to earn,Low,Never,Once,1.4107395086935002,3 activities,1
WEWE,Rural,Public,Both,Female,7.2777638210329405,P5,2,20.317051030087352,27.732269467749155,7.603054219452293,-1.6504449849203553,48.82339462800756,-0.9256401953524005,53.78719647488772,12.4564253164856,9.282640308794122,1,No,More than 1 hour,Walk,No,SHS,No paid work,17,0,No textbooks,Less than 1 hr,2.1773340721712993,0.008472757184871504,0.5309230577648467,2.6177924220663993,Yes,Yes-more than once,Nothing-come regularly,Low,Sometimes,Never,0.6527992670729585,1 activity,1
KNU_JHS,Rural,Public,Both,Female,15.22324211459203,JHS1,2.5,54.79464282813161,59.1496155673503,1.2372942745362951,53.7153223929456,46.92992349674891,69.48216801245101,12.533785417431083,61.37247128666167,43.222949797076815,0,No,30-60 min,Walk,Yes,JHS,No paid work,4.3,0,Yes-some subjects,Less than 1 hr,2.35115009419034,7.635458645190841,1.9070063871987246,1.599267016185806,Yes,No,Work to earn,Low,Often,Once,2.512875433591275,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Male,10.784176744247306,P4,1,17.87674685830157,57.90194809499471,34.33424089637657,97.14130760240471,22.655060635754634,21.143929900551612,50.71770645396275,57.86989582159746,24.155044040863853,0,No,Less than 15 min,Car/trotro/bus,No,JHS,Farming/fishing,3,1,Yes-some subjects,1-2 hrs,2.2671198170284312,7.4921666000714175,2.5396973396236477,5.768272479766533,Yes,Yes-once,Work to earn,Low,Often,More than 3 times,2.3125147504891923,1 activity,1
AYED_RC,Peri-urban,Public,Both,Male,5.647622620965961,JHS1,1,87.13120019716669,51.0906744081415,65.75829999456067,74.95243623291681,86.74137748168027,55.446484792197865,47.90183980513849,64.87314075592982,61.623162566209736,0,Yes,Less than 15 min,Walk,No,SHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,2.706858726715294,6.572288463501989,2.926894078979601,4.016121956478369,Yes,Yes-once,Work to earn,Low,Always,2-3 times,0.9877932883573718,1 activity,1
SHI,Peri-urban,Private,Both,Male,13.862733816762628,JHS1,2,77.64310190369099,60.343949233735565,80.90972746025338,56.41727383392633,79.99035365338148,73.43790880106707,55.450456518417624,53.96237636630683,57.1107234964704,-1,No,30-60 min,Walk,Yes,SHS,Skilled trade,9,1,Yes-some subjects,More than 2 hrs,3.225265752976106,6.471036113315305,4.015325041446694,5.506986202880293,Yes,No,Nothing-come regularly,Low,Often,Once,2.701503052574333,1 activity,1
WEWE,Peri-urban,Public,Both,Male,10.438880515512013,JHS1,0,63.94950534350609,54.16192643958517,94.25304249242836,75.47021987779729,50.79870240073981,77.13241909126415,33.52288723174063,62.515997693259905,41.89053969052159,0,Yes,30-60 min,Walk,No,JHS,Skilled trade,5,0,Yes-some subjects,1-2 hrs,2.6745334949791495,5.480310805078851,4.861654032505921,3.351217721598781,Yes,Yes-once,Long distance/transport,Low,Never,2-3 times,2.4834877691728874,2 activities,1
WEWE,Rural,Public,Both,Female,2.136704094317671,P5,2,-1.6145236755180576,27.013436060156657,-26.442269221235158,-5.561236868415428,-10.963056099075423,-28.02296996545438,22.29330172233005,7.63502351960846,3.8865209898339046,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,No-borrow/share,Less than 1 hr,2.748647712150315,-2.4895746602930324,-1.023804755639508,-1.9421539245570254,Yes,Yes-more than once,Help at home,Low,Never,More than 3 times,-0.7355867656139978,1 activity,1
WEWE,Rural,Public,Both,Male,7.144103730570975,P4,2,24.63031728091863,37.733413799803415,-33.559260907937386,58.04291158808786,15.475831145019612,5.067216425055527,33.25897954398275,71.17815805064473,27.330918994991542,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,Yes-some subjects,1-2 hrs,2.305654119504792,5.546479064390902,0.6986058671846844,1.7670291094954749,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,0.5799235218332204,1 activity,1
WEWE,Rural,Public,Both,Female,2.8268774416244007,P4,2,45.37381299602396,24.767722832200846,-19.52892740319946,18.46916493582197,14.278643980223453,40.68750364031466,25.229700649358982,62.08149009298612,38.529469798069655,1,No,More than 1 hour,Walk,No,JHS,Skilled trade,1,0,No-borrow/share,Less than 1 hr,2.0275688525849396,5.597327290692311,3.385661099151582,0.6253234258131197,Yes,No,Safety on way,Low,Rarely,More than 3 times,1.009131630079645,2 activities,1
WEWE,Rural,Public,Both,Female,5.087982434271253,P4,2,3.237188111925825,29.008728544522242,-14.258118835900195,-7.416311241445662,-7.839035086805325,-23.74794925845812,-14.934675559998933,68.9231699016402,4.869006687085516,1,No,More than 1 hour,Walk,No,JHS,No paid work,0,0,No textbooks,Less than 1 hr,2.670019440297733,0.7473751582567907,-0.3360255826145462,-0.934035485887823,Yes,Yes-more than once,Help at home,Low,Rarely,Once,-0.38788294253636835,1 activity,1
SHI,Rural,Public,Both,Male,14.528144787496304,P4,0.8,70.70912723882472,71.36281267763621,42.097085408069084,88.69266607238146,82.52960344294765,46.95562597409054,31.766058833418473,58.82965838944601,59.95787844547492,1,No,15-30 min,Walk,Yes,SHS,Skilled trade,0,1,No-borrow/share,1-2 hrs,2.70998484835167,5.715540885709024,4.217728973006649,2.350091836295081,Yes,Yes-more than once,Work to earn,Medium,Sometimes,Never,3.0185240707405496,1 activity,1
SHI,Peri-urban,Private,Both,Female,9.716728477438712,JHS1,0.8,48.904587893239935,40.55627957221442,65.49328832326857,76.50432163841258,84.86886419697208,88.04213415430002,26.472385929246467,73.08249724559937,66.57579056469584,0,No,Less than 15 min,Walk,Yes,Primary,Trading/market,0,1,Yes-some subjects,More than 2 hrs,3.2457225022518608,7.648894076919802,4.012397063494634,6.526364527014216,Yes,No,Work to earn,Low,Sometimes,Once,3.407154470773245,1 activity,1
SHI,Peri-urban,Public,Both,Female,8.83142942539447,P5,2,30.975485871543512,64.59039416455735,26.478594645620404,66.41809309413962,76.56580195781618,19.502983723804636,60.232380892856334,51.274241304196806,57.66609049994385,1,No,30-60 min,Walk,No,SHS,Trading/market,9,0,Yes-some subjects,Less than 1 hr,5.494863372658116,7.225519107486612,4.596120123613511,1.1728185312569235,Yes,No,Long distance/transport,Low,Never,2-3 times,5.053117205544375,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Female,12.581419586438466,JHS2,0,74.05484050412713,80.7778480609794,83.69963585766166,3.622985546587472,41.674820334624584,37.11788035322154,44.666053238697735,60.28444876984485,32.963977335788535,0,No,Less than 15 min,Walk,No,JHS,No paid work,3.8,0,No textbooks,Less than 1 hr,2.3479527909742623,7.048344248523588,4.48916945544368,1.455278718949566,Yes,Yes-once,Work to earn,Low,Never,Never,5.187240755702581,1 activity,1
SHI,Rural,Private,Both,Female,5.787401805152989,P5,1,88.49065145061581,19.886070145786263,52.0066204480878,59.723431876528075,62.94820240293078,76.6868802654644,43.74175815908984,64.32704905465252,34.48980591474616,1,No,More than 1 hour,Walk,No,JHS,No paid work,3.8,0,Yes-some subjects,Less than 1 hr,3.49099932128058,-0.07923580295059685,4.183233319677082,3.4261371374864247,Yes,Yes-more than once,Work to earn,Low,Often,2-3 times,0.9554017977317953,1 activity,1
WEWE,Rural,Public,Both,Female,8.6693145584803,P5,4+,9.613736352195023,28.04027527272911,-35.93779460203329,64.61335974685618,15.6753121312918,0.4623563839583511,-4.45266873450705,54.250918931917745,16.629409047110585,1,No,Less than 15 min,Walk,No,Primary,Trading/market,9,0,Yes-some subjects,More than 2 hrs,2.184124731666963,1.0671452349745836,0.8483943197375143,1.289970353691575,Yes,Yes-more than once,Help at home,Low,Sometimes,More than 3 times,1.6486770154792796,3 activities,1
SHI,Rural,Public,Both,Female,8.1422945690956,JHS1,2,24.0351213248427,23.75811798216407,-31.586462727663367,-6.638283386189524,-3.6963296949227527,-20.971469584234207,28.894202774989736,47.84084678323878,15.706955190766141,1,No,More than 1 hour,Walk,No,JHS,No paid work,0,0,No textbooks,Less than 1 hr,2.82949045161852,3.4292565953919043,0.15527289000501288,1.753065773375619,Yes,Yes-once,Safety on way,Medium,Sometimes,Once,-0.12460136998334281,2 activities,1
SHI,Peri-urban,Private,Both,Male,15.750930481335393,JHS1,0.2,68.2732791897186,80.09205106802101,35.05630200627047,89.95145646445974,83.77348717474021,35.10354513939976,57.552329853524604,23.63538140541991,43.55069279314692,-1,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,0,1,No-borrow/share,1-2 hrs,2.1091696426619637,6.8376749986259675,3.513978161174518,6.305481925931446,Yes,No,Work to earn,Low,Always,Once,2.397957889002953,1 activity,1
AYED_RC,Peri-urban,Public,Both,Male,9.297962144366357,P4,1.3,70.60666049370437,62.0753405049814,-2.3855427012170343,66.50221906377827,45.452195026287924,81.36085998362606,53.815053299042155,22.508533431187487,57.4712819737252,-1,No,More than 1 hour,Car/trotro/bus,No,SHS,Trading/market,0,1,No-borrow/share,More than 2 hrs,2.5187295224292687,7.5016741259711885,4.489536567672868,4.574579386073086,Yes,No,Work to earn,Low,Rarely,2-3 times,2.6391487363781407,2 activities,1
WEWE,Peri-urban,Public,Both,Female,12.499337562788277,JHS1,2,68.23863128372612,57.00179077186314,34.004058322687165,82.53508703689332,77.53799657253876,89.83801325178374,46.60842441938402,65.99567924136238,51.85795314811872,0,No,Less than 15 min,Walk,No,JHS,Skilled trade,6,1,Yes-some subjects,Less than 1 hr,1.9186995572934757,6.980281885738517,4.659316516448788,4.190949926712121,Yes,Yes-more than once,Nothing-come regularly,Low,Often,2-3 times,2.7445368186612775,1 activity,1
KNU_JHS,Rural,Public,Both,Female,10.444553919577931,JHS1,2,23.621754876898272,70.7103559412517,50.26375088006088,27.81632467535687,5.223341521162197,54.59450475069728,-16.33825226237227,68.9951170432892,16.902594037353435,1,No,30-60 min,Walk,Yes,JHS,Skilled trade,0,0,No-borrow/share,Less than 1 hr,3.354241966668604,5.973524046846315,0.7104518996199818,4.105286722047533,Yes,Yes-more than once,Safety on way,Low,Sometimes,More than 3 times,0.7457797693040088,1 activity,1
WEWE,Peri-urban,Public,Both,Male,11.618672400239182,JHS1,0.2,43.96847093362901,74.56598848774999,90.32997534173515,80.9867191416963,90.32523844723639,95.54131808426723,64.7357305822593,76.12066229770078,68.02040210586716,-1,No,Less than 15 min,Walk,Yes,SHS,Farming/fishing,3,2,Yes-some subjects,More than 2 hrs,3.1647452243419436,8.13605042188343,4.88691298739454,4.753906495916905,Yes,No,Work to earn,Medium,Sometimes,2-3 times,6.863897411566609,2 activities,1
WEWE,Rural,Public,Both,Female,8.268659237786004,P5,2,4.4820929436503185,23.998062133132144,-35.29613782925007,6.1694031215314045,10.35599068494071,-17.433244322718913,28.130760195429446,57.621874726610486,9.992669137558359,1,No,More than 1 hour,Walk,No,JHS,No paid work,0,0,Yes-some subjects,Less than 1 hr,2.662194827102722,-2.3471584838276516,2.4040558727798387,1.0013537980702578,Yes,No,Work to earn,Low,Rarely,More than 3 times,0.242367133704682,2 activities,1
WEWE,Rural,Public,Both,Female,2.1845416740029693,P4,2,-1.8046029299676825,21.603873056797624,-28.846455156872768,8.158580160053914,-11.453063106103983,-29.390439640639983,-22.650417453967332,78.193656922695,5.515778814698443,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,No-borrow/share,Less than 1 hr,3.665792463769973,-2.29379984525726,-1.0117571123898204,-1.2543798283291063,Yes,Yes-more than once,Help at home,Low,Rarely,Never,-0.16874195099654776,1 activity,1
AYED_RC,Rural,Public,Both,Male,5.588102921209312,JHS1,2,4.414112717766702,64.11277195738441,56.733317217872404,33.949491570855734,41.837488386690914,-0.9787676991358936,38.70480744297967,37.895570944343305,27.991633305848133,1,No,Less than 15 min,Walk,No,JHS,Farming/fishing,5,0,No-borrow/share,Less than 1 hr,2.993761721770808,3.7073396835158974,0.3345367146595688,-1.2006232120806897,Yes,Yes-more than once,Help at home,Low,Often,Never,0.33014137495569207,1 activity,1
SHI,Rural,Public,Both,Female,5.510753016500384,JHS1,2,81.2704855908619,76.07089710506538,40.64817555194717,44.852186678726056,39.374369429050994,7.773165526967958,53.44120353943206,78.12524524172261,38.36473590273935,1,No,More than 1 hour,Walk,No,JHS,Farming/fishing,4.1,0,No textbooks,Less than 1 hr,2.9133799338621786,4.41631426615397,3.173593174588836,4.722707792152721,Yes,No,Work to earn,Low,Often,Never,1.611567335426458,1 activity,1
KNU_JHS,Rural,Public,Both,Male,11.81896837137067,P4,2,7.235408800810903,53.07952200829719,-33.04058128831757,17.211266145032287,7.3030216657075755,27.202080969100045,30.053776707388838,58.06616557717028,8.803805868417818,1,No,More than 1 hour,Walk,Yes,JHS,No paid work,2.3,0,Yes-some subjects,Less than 1 hr,3.0954673576333316,0.8560995649359611,0.2702183511941021,1.4210677794537652,Yes,Yes-more than once,Help at home,Low,Rarely,More than 3 times,0.7047997977514349,1 activity,1
WEWE,Rural,Public,Both,Female,3.129327069516365,P5,2,22.76092582010028,42.99838711914896,22.98604552529751,13.973040041675096,-9.123422720940127,-0.1073371692805054,24.400412005064744,67.10840087929489,5.573785847884373,1,No,More than 1 hour,Walk,No,JHS,No paid work,0,0,No textbooks,Less than 1 hr,2.541319110213408,1.8364340602411555,-0.7769649838276944,-0.821446577124703,Yes,Yes-more than once,Help at home,Low,Sometimes,Once,0.6941378318735182,1 activity,1
WEWE,Rural,Public,Both,Female,5.122631494697822,P5,2,44.08030103625855,25.293857745451067,-31.520010109529835,24.617998066971644,15.116024790217523,-20.144676860900212,28.189783594677316,40.85014871233415,13.774836919544533,1,No,30-60 min,Walk,No,JHS,Farming/fishing,9,0,No textbooks,Less than 1 hr,2.7647466168574533,-0.41613082891757935,0.2750161727280265,-0.14068220050534475,Yes,No,Long distance/transport,Low,Never,Never,0.3238730043221074,2 activities,1
WEWE,Rural,Public,Both,Male,2.5594227071137183,P4,2,33.582579873621455,21.067725508099407,-12.58578597522909,30.689802252268965,-2.5509065629141503,-26.23753879053247,24.074548536713337,47.63818386549583,7.767120046170916,1,No,More than 1 hour,Walk,No,JHS,No paid work,2,0,No-borrow/share,Less than 1 hr,2.8951226858191434,-0.4739581646977702,-0.5034109193615519,-1.343828040179932,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,0.2573596996680194,1 activity,1
SHI,Peri-urban,Public,Both,Male,11.159902920916377,JHS1,4+,82.19148536065138,92.48313206734463,87.13617531098261,51.932745034258986,92.09581620542596,98.54475728701681,67.40261917955286,71.02266239090136,77.12509497456604,-1,Yes,Less than 15 min,Car/trotro/bus,Yes,SHS,Trading/market,2.2,2,Yes-some subjects,1-2 hrs,2.907108427004954,8.463739658201845,6.013673486452378,5.127239272745605,Yes,Yes-once,Work to earn,Medium,Often,2-3 times,7.329953011575228,1 activity,1
SHI,Peri-urban,Public,Both,Female,9.778416244055464,JHS1,0,65.23650817307521,69.96036749374447,5.911882193866516,84.09695774921256,68.4250679737336,68.0006266456863,47.24085206111408,38.692113723722485,54.79143097635531,0,No,15-30 min,Walk,No,SHS,Farming/fishing,6,1,Yes-some subjects,More than 2 hrs,3.58158455523551,6.8617488837288185,4.688118061361694,3.9463633074258446,Yes,No,Work to earn,Low,Often,Once,4.920956375519539,2 activities,1
KNU_JHS,Rural,Public,Both,Male,10.700664201663526,JHS1,2,62.42198619989617,83.4724221343467,101.9394781990774,77.03853375084996,88.46034590157143,66.4419380944173,66.5047847000587,66.24980210729778,48.20765012624448,-1,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,6,1,No textbooks,More than 2 hrs,1.9089199920603148,6.8823062912168265,5.413823280677492,5.763397237438271,Yes,No,Safety on way,Medium,Sometimes,2-3 times,2.202426341500045,1 activity,1
WEWE,Rural,Public,Both,Female,8.529789292290216,P5,2,65.71236792836119,62.52404278460791,-8.222394091194232,35.67560919097009,11.560256343886653,39.930484349385885,41.053590380888664,52.037230158262055,40.33517565455465,0,No,Less than 15 min,Walk,No,JHS,Skilled trade,2.3,0,Yes-some subjects,Less than 1 hr,2.0744322480230735,1.5304299914877564,4.893957114494768,0.24989354136482578,Yes,No,Safety on way,Low,Often,Once,1.7200148226993235,1 activity,1
SHI,Peri-urban,Public,Both,Female,10.927150161173568,JHS1,0,87.48003150166441,64.8067472660134,80.89577435248998,75.52111622086963,80.91256729284905,89.91457053612011,65.77881102293478,66.38765535307272,56.29265735494864,0,No,Less than 15 min,Car/trotro/bus,No,JHS,No paid work,1,2,No-borrow/share,More than 2 hrs,3.4898694082134036,7.2245478835089845,5.265056853095265,6.460676413410134,Yes,Yes-more than once,Work to earn,Medium,Sometimes,2-3 times,3.3466465205375053,1 activity,1
WEWE,Rural,Public,Both,Female,4.9167225534620185,P5,2,12.060585479086484,22.11493211394789,-35.781364570603884,18.237605710295707,-9.083928403684808,-30.001519454457437,37.22631773682108,42.967203176080154,9.804982271349246,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,No textbooks,Less than 1 hr,3.6275028461573937,-2.093510322401008,1.4274181068921874,-0.4944666249323366,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,0.9128640700516483,2 activities,1
WEWE,Rural,Public,Both,Male,9.501421907955672,P5,2,18.656139043811734,18.235992489383033,-23.820028992077287,34.226859280451194,-3.6040373343473036,23.299066308895497,28.115877341189993,82.69948525697166,20.530912389155624,1,No,More than 1 hour,Walk,No,JHS,No paid work,16,0,No textbooks,Less than 1 hr,3.2701184932835776,-0.40207758804665383,1.1368828449886077,-1.1001763387754684,Yes,Yes-more than once,Work to earn,Low,Never,Once,0.4009909168458865,2 activities,1
KNU_JHS,Peri-urban,Private,Both,Male,10.360237991029036,JHS1,2.5,72.64830490340339,51.698154164115046,99.65108500319013,60.12971092563647,91.82839339952974,83.10390348668773,63.12426332252707,69.78788465879165,77.98595287660268,-1,Yes,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,1.9,2,Yes-some subjects,1-2 hrs,2.448118421019858,8.4316902671708,5.801643605721345,7.523940957161747,Yes,Yes-once,Work to earn,Medium,Often,2-3 times,6.3699284892593955,1 activity,1
KNU_JHS,Rural,Private,Both,Male,10.687357262305262,P5,2,65.53659644492969,50.55960132047974,66.19209952692609,82.04022248926691,78.07275425272681,71.81758075012067,58.06834236368564,67.67462894158223,61.817155326387535,0,No,Less than 15 min,Walk,Yes,JHS,Trading/market,16,0,No-borrow/share,Less than 1 hr,3.2208306856530813,6.318993050090563,5.060230367709092,4.706282106628378,Yes,Yes-once,Work to earn,Low,Rarely,Never,4.4530765630987315,1 activity,1
WEWE,Rural,Public,Both,Female,13.157045178003717,P4,3,76.80297915160732,28.40471563120266,-31.421123534500907,75.6769916793853,77.64224763130514,56.09709805300807,42.73853816295217,68.35877805631975,49.52649043242722,0,No,More than 1 hour,Walk,Yes,SHS,Trading/market,17,1,Yes-some subjects,More than 2 hrs,1.6568510749639422,5.98659272733072,4.49389419843081,5.120853548190464,Yes,Yes-once,Work to earn,Low,Never,2-3 times,2.2493823269587736,2 activities,1
WEWE,Peri-urban,Public,Both,Male,14.960783318475517,P5,2.5,58.80417578748701,77.8536360388411,11.588951096296654,69.34498823715421,32.678195406950216,55.69574295250079,52.57696260502104,59.125583942840464,62.5330698060085,1,No,Less than 15 min,Walk,No,JHS,No paid work,0,0,No-borrow/share,More than 2 hrs,3.235189379638941,4.861680307031157,3.944102259867517,5.1769223972621985,Yes,Yes-once,Work to earn,Low,Always,Once,1.295343863262658,1 activity,1
KNU_JHS,Rural,Public,Both,Male,16.63536252646296,P4,1.3,24.176534549872137,22.688493774198598,78.56326431138764,15.448897423960204,16.937612649105542,58.71457226547335,38.47368262854434,28.64413289754437,30.802619256107462,1,No,30-60 min,Walk,Yes,JHS,No paid work,2.2,1,No-borrow/share,1-2 hrs,2.862331031087372,6.49977607447957,2.0205780791765386,2.209405996531438,Yes,Yes-once,Safety on way,Low,Sometimes,Once,0.9038960679547449,1 activity,1
WEWE,Rural,Public,Both,Male,3.0322666885293525,P4,2,17.449729960889876,33.02993059701427,-9.64439934797231,26.924045163268914,-7.5645191314919416,-23.163749431673985,-21.458219345197517,44.736520013592184,5.487258465319755,1,No,More than 1 hour,Walk,No,JHS,No paid work,1.9,0,No-borrow/share,Less than 1 hr,2.542835505480055,-1.29809822274752,-0.5282498875430068,-1.1776253767918874,Yes,Yes-more than once,Safety on way,Low,Rarely,Never,0.5716990599117434,2 activities,1
KNU_JHS,Peri-urban,Public,Both,Female,14.98959331536209,JHS1,0.2,44.64396677395176,90.97954857665391,89.66435411739994,67.4275168896878,38.09347832290436,40.320204631976296,35.88069040682751,25.71891134141426,54.03044598479956,0,Yes,Less than 15 min,Walk,No,SHS,Skilled trade,17,2,Yes-some subjects,More than 2 hrs,3.1498472763613323,7.577770674883581,5.770511070102615,3.9600032894870956,Yes,No,Work to earn,Low,Often,2-3 times,4.854091590551801,2 activities,1
KNU_JHS,Peri-urban,Public,Both,Male,13.868097561156281,JHS1,1.3,80.64440199075258,72.4699408389805,38.904663501693314,59.83025026409722,72.35159514469666,57.25849593619827,46.949348988830955,84.73776879106867,34.50981521746308,0,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,2.3,1,Yes-some subjects,More than 2 hrs,3.5153928406742736,8.140251724094925,4.407912344578986,5.659586593981946,Yes,No,Work to earn,Low,Often,Once,2.9918269221494826,1 activity,1
AYED_RC,Peri-urban,Public,Both,Male,5.274191369752386,JHS1,1,56.41427187432332,25.529778640773515,39.31855697710533,13.534982989883552,61.2349055715199,47.118710058316054,30.133002655782033,75.18810701221544,57.35149021392448,0,Yes,Less than 15 min,Walk,Yes,JHS,Employed,3,1,Yes-some subjects,Less than 1 hr,2.4707887343566632,4.6095006509287355,2.015175747604797,3.5854115746648447,Yes,Yes-once,Work to earn,Medium,Always,Never,3.4331895027054613,1 activity,1
SHI,Peri-urban,Public,Both,Male,10.13284503967755,JHS1,0.2,89.82638359576836,69.04361441224096,105.94122693569187,71.82114273650008,92.59178953464564,99.63718347497161,63.073551434410156,46.399035507348216,73.8631477139709,-1,Yes,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,3,2,Yes-some subjects,More than 2 hrs,3.343039978860962,8.419569138538238,5.771968557237349,4.819514614220563,Yes,Yes-once,Work to earn,Medium,Often,2-3 times,6.4531942680341565,1 activity,1
SHI,Peri-urban,Private,Both,Male,12.15542717722099,JHS1,1,78.34130209813205,94.48542623416994,55.86058060424662,50.430169667225265,91.38770950908665,71.37071616930436,41.146903969720235,52.81614861448036,71.69657199019795,-1,Yes,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,0,2,No textbooks,1-2 hrs,2.9276803758337206,8.386304133836601,6.021666774913317,5.606698397369056,Yes,No,Work to earn,Low,Often,2-3 times,6.909996627260213,1 activity,1
WEWE,Rural,Public,Both,Male,4.566112190500845,P4,2,14.642424129688695,44.160498112269494,-30.794881147578224,35.38900478638451,40.78867247200478,30.375902496898412,31.2176999964766,60.512191361762426,31.285375216432218,1,No,Less than 15 min,Walk,No,JHS,Farming/fishing,8,0,No textbooks,Less than 1 hr,2.278503831580543,4.623593234205895,0.7215331865567711,0.747291055853817,Yes,Yes-more than once,Safety on way,Low,Often,Never,-0.48210312466755867,2 activities,1
KNU_JHS,Rural,Public,Both,Male,10.057508928282974,P4,0.2,67.49380691854263,-6.123371823395026,63.89404425164248,83.52515742798653,89.07507574754837,51.049558478849484,44.02098524762889,29.03356078979044,72.6611535330488,0,No,30-60 min,Walk,Yes,SHS,Trading/market,4.1,1,No textbooks,Less than 1 hr,5.208814041915245,7.688156131290366,4.9115533538782365,6.702671205298259,Yes,No,Help at home,Low,Never,2-3 times,2.062874025629488,1 activity,1
WEWE,Rural,Public,Both,Female,7.674925012327457,P4,2,23.130219069480706,24.1702539550934,53.631237949836716,36.38948744130686,-11.556011474435628,4.885871788552773,29.559485206705542,71.93055990568828,19.470140119454562,1,No,Less than 15 min,Walk,No,SHS,No paid work,6,0,No textbooks,Less than 1 hr,2.3188482842842193,4.25032532014989,-0.6861683284266626,-1.0245676663195886,Yes,No,Safety on way,Low,Rarely,Never,2.226576811074006,2 activities,1
WEWE,Rural,Public,Both,Male,3.05272979454147,P5,2,-1.6591046699044796,22.871266271168693,-14.435119302537947,12.95130918109884,14.964961550678645,-16.52826448778046,28.75019718590109,69.08711913731423,9.39831728176068,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,No textbooks,Less than 1 hr,2.2836452630385033,-2.3439854187418017,-0.536644248263705,0.07490825524099631,Yes,Yes-more than once,Long distance/transport,Low,Rarely,Once,1.8024836067343233,1 activity,1
SHI,Peri-urban,Private,Both,Male,3.1262119272073594,JHS1,0.8,90.51301583917552,75.55704932059196,38.130700499430525,63.29715564316173,88.91169935390351,84.60381892603691,71.0086897523409,85.58990009936463,43.76137687374429,1,Yes,Less than 15 min,Walk,No,SHS,Skilled trade,4,1,Yes-some subjects,1-2 hrs,2.682315161417369,7.9241872299796725,5.354707249996144,3.9938725576127396,Yes,Yes-once,Nothing-come regularly,Medium,Often,2-3 times,2.0920971947384936,1 activity,1
WEWE,Rural,Public,Both,Female,8.82713741165078,P5,1.3,20.568429320148418,30.189535801296355,-15.84241868222262,15.848829601150687,24.895378876539347,3.8662364433123244,28.696300602164367,50.81498903273831,24.81284698834324,1,No,More than 1 hour,Walk,No,JHS,No paid work,5,0,No-borrow/share,Less than 1 hr,2.3545823580414136,5.926458192812053,4.822121547807033,7.03917107089668,Yes,Yes-once,Work to earn,Low,Never,More than 3 times,1.7862599927578333,1 activity,1
